,Time,Thorax_Q0,Thorax_Q1,Thorax_Q2,Thorax_Q3,Humerus_Q0,Humerus_Q1,Humerus_Q2,Humerus_Q3,Radius_Q0,Radius_Q1,Radius_Q2,Radius_Q3
323,19268.0,0.8154259549913613,-0.11571698439719211,0.5640135117716916,-0.05982349026436431,0.5774619496045287,-0.40686508155108936,0.6648418158048649,0.24286593447960575,0.5824792629011588,-0.16225259502571246,-0.7905607600331337,0.09698292836050441
324,19301.0,0.8122858511607687,-0.11727248490657327,0.5682269389634886,-0.05964064154623801,0.545669800900254,-0.4136238252450395,0.6833452799970837,0.2533752708550013,0.6005493706087017,-0.1993172119129344,-0.7685553715995784,0.09452906051675565
325,19335.0,0.8102773708773532,-0.1164927006312675,0.5715217467376139,-0.05694669393129624,0.535173776519917,-0.43148436706671933,0.6716548839082972,0.2762064206794884,0.5910564348539454,-0.22829751857040717,-0.7699453390032861,0.07560891997280071
326,19368.0,0.7825602768003426,-0.1200128197645007,0.6070255748323162,-0.06867523400645041,0.5116672075332553,-0.4512655479526127,0.6611069057477215,0.3122398647495577,0.6050990143347049,-0.20169035317355924,-0.7645696990811307,0.09278663446252776
327,19401.0,0.7825629427249792,-0.12001120078130233,0.6070229246867695,-0.06867110939377215,0.5116697571789106,-0.45127001499362895,0.6610978649572972,0.31224837246177567,0.6050967792576447,-0.2016766804852792,-0.7645749551737645,0.09278761879421002
328,19435.0,0.8082273355302177,-0.12736391946903894,0.5728433951416173,-0.048963769889931626,0.4936873592088392,-0.4605761547115544,0.6568323256827122,0.3357286002216082,0.6083405523091808,-0.22749812534696973,-0.7563118934040484,0.07847735517560843
329,19468.0,0.8314331180045099,-0.14297441396905627,0.5363970039731648,-0.02356992499173749,0.46894911198234107,-0.47368542367142313,0.6547891945809772,0.35631441232736183,0.612280527119695,-0.25239499780428964,-0.745479714675176,0.07529486171857423
330,19501.0,0.838722341786773,-0.14135163623196123,0.5254292991488468,-0.022104296374470478,0.4648516219867217,-0.47130831121476036,0.6492926617836042,0.37443355174205034,0.6192242964789741,-0.24991167655688273,-0.7414484144484242,0.06602782203409002
331,19535.0,0.8508908264133346,-0.14532043782018692,0.5048050958754555,-0.006211847998295648,0.44913728117397067,-0.4745087146635309,0.646612402445426,0.3937125644067916,0.6284942310263848,-0.24816008426757508,-0.7339417730029949,0.06885526838291875
332,19568.0,0.8521556085846871,-0.14643515002132118,0.5023476792008202,-0.00586300242576927,0.43607981036290705,-0.482948993382819,0.6558184797097554,0.3827489914494328,0.6269144843882065,-0.256094535527176,-0.7305054436670468,0.08806596908113838
